pmid	title_e	journal
33222626	Tackling sheepishness about a COVID-19 vaccine for the sake of herd immunity.	Perspect Public Health
33222609	Knowledge, attitudes, and practices towards influenza among Chinese adults during the epidemic of COVID-19: a cross-sectional online survey.	Hum Vaccin Immunother
33222212	Eating meat and not vaccinating: In defense of the analogy.	Bioethics
33221318	An overview of viruses discovered over the last decades and drug development for the current pandemic.	Eur J Pharmacol
33221134	Dendritic cell vaccine immunotherapy; the beginning of the end of cancer and COVID-19. A hypothesis.	Med Hypotheses
33221032	WITHDRAWN: COVID-19, its novel vaccination and fake news - What a brew.	Early Hum Dev
33220855	Safety and immunogenicity of ChAdOx1 nCoV-19 vaccine administered in a prime-boost regimen in young and old adults (COV002): a single-blind, randomised, controlled, phase 2/3 trial.	Lancet
33220853	Age and frailty in COVID-19 vaccine development.	Lancet
33220791	The Human Leukocyte Antigen Class II Immunopeptidome of the SARS-CoV-2 Spike Glycoprotein.	Cell Rep
33220729	COVID-19 vaccines: no time for complacency.	Lancet
33220441	Pneumonia in medical professionals during COVID-19 outbreak in cardiovascular hospital.	Int J Infect Dis
33220296	How Can I Survive This?: Coping During Coronavirus Disease 2019 Pandemic.	Chest
33219926	How to Investigate a Serious Adverse Event Reported During a Clinical Trial for a COVID-19 Vaccine.	Drug Saf
33219746	Older cancer patients and COVID-19 outbreak: Practical considerations and recommendations.	Cancer Med
33219096	Analysis of Measles-Mumps-Rubella (MMR) Titers of Recovered COVID-19 Patients.	mBio
33219049	Covid-19: Pfizer and BioNTech submit vaccine for US authorisation.	BMJ
33218967	Prioritising COVID-19 vaccination: an unprecedented conundrum.	Postgrad Med J
33218394	A review of vaccine effects on women in light of the COVID-19 pandemic.	Taiwan J Obstet Gynecol
33218366	Vaccines to prevent COVID-19: a protocol for a living systematic review with network meta-analysis including individual patient data (The LIVING VACCINE Project).	Syst Rev
33218097	Nanobiosensors for the Detection of Novel Coronavirus 2019-nCoV and Other Pandemic/Epidemic Respiratory Viruses: A Review.	Sensors (Basel)
33218001	Application of Viral Vectors for Vaccine Development with a Special Emphasis on COVID-19.	Viruses
33217916	COVID-19 Infection Detection and Prevention by SARS-CoV-2 Active Antigens: A Synthetic Vaccine Approach.	Vaccines (Basel)
33217545	COVID-19: A review of therapeutic strategies and vaccine candidates.	Clin Immunol
33217453	Flank Pain as a Symptom of COVID-19.	Urology
33217430	A bacterial artificial chromosome (BAC)-vectored noninfectious replicon of SARS-CoV-2.	Antiviral Res
33217363	Expecting the unexpected with COVID-19 vaccines.	Lancet Infect Dis
33217362	Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial.	Lancet Infect Dis
33217046	The Zika virus: Lurking behind the COVID-19 pandemic?	J Clin Pharm Ther
33216851	Coinfection by Severe Acute Respiratory Syndrome Coronavirus 2 and Influenza A(H1N1)pdm09 Virus Enhances the Severity of Pneumonia in Golden Syrian Hamsters.	Clin Infect Dis
33216636	Ethical and Scientific Considerations Regarding the Early Approval and Deployment of a COVID-19 Vaccine.	Ann Intern Med
33216381	Designing therapeutic strategies to combat severe acute respiratory syndrome coronavirus-2 disease: COVID-19.	Drug Dev Res
33215858	Development of a Rapid Focus Reduction Neutralization Test Assay for Measuring SARS-CoV-2 Neutralizing Antibodies.	Curr Protoc Immunol
33215698	Physical interventions to interrupt or reduce the spread of respiratory viruses.	Cochrane Database Syst Rev
33215042	Activity of phytochemical constituents of Curcuma longa (turmeric) and Andrographis paniculata against coronavirus (COVID-19): an in silico approach.	Futur J Pharm Sci
33214914	Addressing Influenza Vaccination in MENA Region during the COVID-19 Pandemic: Decreasing the Effects of the Collision.	Oman Med J
33214332	COVID-19 and Primary Measles Vaccination Rates in a Large Primary Care Network.	Pediatrics
33214255	Vaccine wagers on coronavirus surface protein pay off.	Science
33214148	Event-specific interventions to minimize COVID-19 transmission.	Proc Natl Acad Sci U S A
33213971	A model based on cellular automata to estimate the social isolation impact on COVID-19 spreading in Brazil.	Comput Methods Programs Biomed
33213968	WITHDRAWN: Vaccine hesitancy in Maltese family physicians and their trainees vis-a-vis influenza and novel COVID-19 vaccination.	Early Hum Dev
33213966	WITHDRAWN: Vaccine hesitancy in the University of Malta Faculties of Health Sciences, Dentistry and Medicine vis-a-vis influenza and novel COVID-19 vaccination.	Early Hum Dev
33213870	Managing the pandemic from the radiology department's point of view.	Radiologia (Engl Ed)
33213845	Vaccine-induced protection in aging adults and pandemic response.	Biochem Biophys Res Commun
33213829	Therapeutic modalities and novel approaches in regenerative medicine for COVID-19.	Int J Antimicrob Agents
33213683	Virological surveillance of influenza viruses in the WHO European Region in 2019/20 - impact of the COVID-19 pandemic.	Euro Surveill
33213379	How to manage celiac disease and gluten-free diet during the COVID-19 era: proposals from a tertiary referral center in a high-incidence scenario.	BMC Gastroenterol
33213323	COVID-19 and Domestic Animals: Exploring the Species Barrier Crossing, Zoonotic and Reverse Zoonotic Transmission of SARS-CoV-2.	Curr Pharm Des
33213320	Impact of Traditional Plants and their Secondary Metabolites in the Discovery of COVID-19 Treatment.	Curr Pharm Des
33213080	Effectiveness of Innovation Media for Improving Physical Distancing Compliance during the COVID-19 Pandemic: A Quasi-Experiment in Thailand.	Int J Environ Res Public Health
33212162	Warp-Speed Covid-19 Vaccine Development: Beneficiaries of Maturation in Biopharmaceutical Technologies and Public-Private Partnerships.	J Pharm Sci
33211797	County-level Predictors of Coronavirus Disease 2019 (COVID-19) Cases and Deaths in the United States: What Happened, and Where Do We Go from Here?	Clin Infect Dis
33211676	Progress Toward Poliomyelitis Eradication - Pakistan, January 2019-September 2020.	MMWR Morb Mortal Wkly Rep
33211672	BCG vaccination history associates with decreased SARS-CoV-2 seroprevalence across a diverse cohort of health care workers.	J Clin Invest
33211554	COVID-19 Vaccine To Vaccination: Why Leaders Must Invest In Delivery Strategies Now.	Health Aff (Millwood)
33211542	Ensuring Equitable Access To COVID-19 Vaccines In The US: Current System Challenges And Opportunities.	Health Aff (Millwood)
33211536	Clinical Outcomes Of A COVID-19 Vaccine: Implementation Over Efficacy.	Health Aff (Millwood)
33211535	An Overview Of Vaccine Development, Approval, And Regulation, With Implications For COVID-19.	Health Aff (Millwood)
33211534	Consideration Of Value-Based Pricing For Treatments And Vaccines Is Important, Even In The COVID-19 Pandemic.	Health Aff (Millwood)
33211442	[Societal impact of vaccination : beyond individual protection. Renewed interest following COVID-19 pandemic ?]	Rev Med Liege
33211246	Can BCG be useful to mitigate the COVID-19 pandemic? A Canadian perspective.	Can J Public Health
33211088	Antibody potency, effector function, and combinations in protection and therapy for SARS-CoV-2 infection in vivo.	J Exp Med
33211081	How to Leverage the Medicare Program for a COVID-19 Vaccination Campaign.	JAMA
33210978	Highly Versatile Cloud-Based Automation Solution for the Remote Design and Execution of Experiment Protocols during the COVID-19 Pandemic.	SLAS Technol
33210953	Potential inhibitors of SARS-CoV-2: recent advances.	J Drug Target
33210642	Knowledge and Attitude about COVID 19 among Health Care Workers Working in Seti Provincial Hospital.	J Nepal Health Res Counc
33210600	[Progress in possible effects of BCG vaccine on the prevention of SARS-CoV-2 infection: An update].	Xi Bao Yu Fen Zi Mian Yi Xue Za Zhi
33210561	Structure-based identification of potential SARS-CoV-2 main protease inhibitors.	J Biomol Struct Dyn
33210447	Potential of algal metabolites for the development of broad-spectrum antiviral therapeutics: Possible implications in COVID-19 therapy.	Phytother Res
33210409	Bioethics and practical justice in the post-COVID-19 era.	Dev World Bioeth
33209992	nSARS-Cov-2, pulmonary edema and thrombosis: possible molecular insights using miRNA-gene circuits in regulatory networks.	ExRNA
