link,title,abstract,tag,author,keyword
https://pubmed.ncbi.nlm.nih.gov/9670692/,[A case of acute leukemia with a diabetes insipidus syndrome and thrombocytosis],"A case is described of acute leukosis presenting with unusual clinical picture. In a female patient aged forty nine presenting with signs of diabetes insipidus, blood count revealed thrombocytosis together with alterations suggesting acute leukosis. Bone marrow blasts showed the typical morphological features of megakaryoblasts. Institution of chemotherapy made for dispelling of diabetes-insipidus manifestations. To the authors' thinking, they observed a rare megakaryoblastic variety of acute leukosis caused by leukotic infiltration of the hypothalamohypophyseal zone in a patient wasted by heavy urination as is common in diabetes insipidus.",,V M Tyrkasova;T G Shekhovtseva;O A Tyrkasova,diabetes
https://pubmed.ncbi.nlm.nih.gov/33190302/,"Coronavirus disease 2019 (COVID-19): An overview of the immunopathology, serological diagnosis and management","SARS-CoV-2 is a novel human coronavirus responsible for the Coronavirus disease 2019 (COVID-19) pandemic. Pneumonia and acute respiratory distress syndrome are the major complications of COVID-19. SARS-CoV-2 infection can activate innate and adaptive immune responses and result in massive inflammatory responses later in the disease. These uncontrolled inflammatory responses may lead to local and systemic tissue damage. In patients with severe COVID-19, eosinopenia and lymphopenia with a severe reduction in the frequency of CD4+ and CD8+ T cells, B cells and natural killer (NK) cells are a common feature. COVID-19 severity hinges on the development of cytokine storm characterized by elevated serum levels of pro-inflammatory cytokines. Moreover, IgG-, IgM- and IgA-specific antibodies against SARS-CoV-2 can be detected in most patients, along with the viral RNA, forming the basis for assays that aid in patient diagnosis. Elucidating the immunopathological outcomes due to COVID-19 could provide potential targets for immunotherapy and are important for choosing the best clinical management by consultants. Currently, along with standard supportive care, therapeutic approaches to COVID-19 treatment involve the use of antiviral agents that interfere with the SARS-CoV-2 lifecycle to prevent further viral replication and utilizing immunomodulators to dampen the immune system in order to prevent cytokine storm and tissue damage. While current therapeutic options vary in efficacy, there are several molecules that were either shown to be effective against other viruses such as HIV or show promise in vitro that could be added to the growing arsenal of agents used to control COVID-19 severity and spread.",COVID-19; acute respiratory distress syndrome; coronavirus disease 2019; cytokine storm; hyperinflammation; immunopathology.,Abubakar Umar Anka;Mohammed Ibrahim Tahir;Sharafudeen Dahiru Abubakar;Mohamed Alsabbagh;Zeineb Zian;Haleh Hamedifar;Araz Sabzevari;Gholamreza Azizi,covid-19
https://pubmed.ncbi.nlm.nih.gov/24274719/,Is it a primary or metastatic melanocytic neoplasm of the central nervous system?: A molecular based approach,"Primary melanocytic neoplasms of the central nervous system (CNS) are uncommon and must be distinguished from metastatic lesions as patients with metastatic disease carry a worse prognosis. Therefore, tools to aid in the diagnosis of a primary CNS melanocytic neoplasm would be of clinical utility. Primary CNS melanocytic neoplasms, including uveal melanomas have frequent mutations in GNAQ and GNA11, but are rare in cutaneous and mucosal melanomas. Additionally, primary uveal melanomas often exhibit monosomy 3 conferring an elevated risk of metastasis. We present a 63 year-old male with a melanocytic neoplasm in the thoracic spinal cord. Molecular studies revealed the tumor contained a GNAQ mutation and four-color fluorescent in situ hybridization (FISH) composed of chromosome enumeration probes for 3, 7, 17 and a locus specific probe for 9p21/CDKN2A yielded a normal result (i.e. two copies per cell), favoring a primary versus metastatic melanocytic neoplasm of the CNS. We report a case in which the combination of mutational analysis and FISH aided in identifying the origin of the neoplasm.",GNA11 mutation; GNAQ mutation; melanocytoma; metastatic melanoma; primary CNS melanocytic neoplasm; urovysion.,Kristine M Cornejo;Lloyd Hutchinson;Ediz F Cosar;Thomas Smith;Keith Tomaszewicz;Karen Dresser;April Deng,melanoma
https://pubmed.ncbi.nlm.nih.gov/7256465/,[The control of hypertension in 2 communities. An interim evaluation],"More than 26% of Whites studied in two rural communities were found to be hypertensive during the 1979 Coronary Risk Factor Study (CORIS). At re-study during registration at the commencement of the hypertension intervention phase, hypertension could be confirmed in 72%. The mean blood pressures had decreased, and the percentages on treatment or with control of hypertension had improved by 43% and 136% respectively, indicating that screening for, and awareness of, hypertension had beneficial results. During the first 8 months of the hypertension intervention phase, 451 hypertensives were registered in the high-intensity intervention (HII) town, and 166 in the low-intensity intervention (LII) town. In both towns decreases in mean blood pressure and increases in treatment and control percentages could be demonstrated. In the HII town 80% of hypertensives were on treatment and 83% were controlled 4 - 8 months after registration, the most impressive results being achieved in the group which began treatment as a result of the intervention. A group with mild hypertension which was treated by non-pharmacological means only also improved, 66% eventually being controlled. The hypertension programme was three times more successful in the HII town, where the results suggest that hypertension in a community can be effectively controlled in the short term, using for the most part locally available health personnel and facilities.",,J E Rossouw;P L Jooste;J P Kotzé;P C Jordaan,hypertension
https://pubmed.ncbi.nlm.nih.gov/15803879/,[Emergency video-assisted thoracoscopic surgery for intrathoracic foreign bodies],"The aim of this retrospective study is to highlight the advantages of video-assisted thoracic surgery (VATS) in the assessment of thoracic trauma. In the past 4 years 3 patients had intrapleural or intrapulmonary Kirschner needles which penetrated from the site of a previous humeroscapular osteosynthesis and one patient with a gunshot projectile and haemothorax in the left thorax. They were treated by VATS removal of intrathoracic foreign bodies. No complications developed postoperatively, the chest wall pain was minimal, the duration of hospital stay (3-5 days) and recovery was short. The widespread use of minimal invasive VATS procedure is an alternative approach that provides safe and less invasive operation for acute chest trauma patients. We believe that its extended use for both diagnostic and therapeutic purposes even in some special circumstances is justified today.",,Tibor Dinka;Ottó Kovács;Lajos Kotsis,chest
https://pubmed.ncbi.nlm.nih.gov/19178485/,The most common challenges in melanoma diagnosis and how to avoid them,"Due to its particularly lethal nature and tendency to affect relatively young individuals, the timely diagnosis of melanoma remains of paramount importance for clinicians and their patients. Unfortunately, melanomas can mimic benign lesions that are overwhelmingly more common in the population than are melanomas, and misdiagnosis or delay in diagnosis of melanoma can occur. Misdiagnosis of melanoma serves as one of the most common causes for malpractice litigation brought against medical practitioners. In this review we describe seven clinical scenarios that represent challenges in melanoma diagnosis and discuss potential strategies for avoiding the errors that commonly give rise to those scenarios.",,Ashfaq A Marghoob;Lily Changchien;Jennifer DeFazio;Whitney C Dessio;Josep Malvehy;Iris Zalaudek;Allan C Halpern;Alon Scope,melanoma
https://pubmed.ncbi.nlm.nih.gov/20616755/,Assessment of target-organ damage in adolescent white-coat and sustained hypertensives,"Aims and scope: The aim of the present study was to assess whether a difference exists between intima-media thickness and the left ventricular mass index in healthy nonhypertensive, white-coat hypertensive and sustained hypertensive adolescents.",,Dénes Páll;Mária Juhász;Szabolcs Lengyel;Csilla Molnár;György Paragh;Béla Fülesdi;Eva Katona,hypertension
https://pubmed.ncbi.nlm.nih.gov/31083742/,Simulation-Based Training of Ultrasound-Guided Procedures in Radiology - A Systematic Review,Purpose: To perform a systematic review of the effect of simulation-based training (SBT) of percutaneous abdominal and thoracic ultrasound-guided procedures and to assess the transfer of procedural competence to a clinical context.,,Niklas Kahr Rasmussen;Tobias Thostrup Andersen;Jonathan Carlsen;Mia Louise Østergaard;Lars Konge;Elisabeth Albrecht-Beste;Michael Bachmann Nielsen,chest
https://pubmed.ncbi.nlm.nih.gov/19585906/,[When should secondary hypertension be suspected?],"Secondary hypertension is diagnosed in 5 to 10% of hypertensive patients. The probability of secondary hypertension increases, if the screening is focused on patients in which even a combination of three medicaments fails to attain the therapeutic objective, i.e. the so-called treatment-resistant hypertensives. Exclusion of secondary hypertension is part of the analysis of treatment-resistant hypertension. The most common causes of secondary hypertension are renal diseases, renal artery stenosis and primary hyperaldosteronism.",,Niina Koivuviita,hypertension
https://pubmed.ncbi.nlm.nih.gov/24803061/,Cutaneous malignant melanoma: update on diagnostic and prognostic biomarkers,"The incidence of cutaneous malignant melanoma has rapidly increased in recent years in all parts of the world, and melanoma is a leading cause of cancer death. As even relatively small melanomas may have metastatic potential, accurate assessment of progression is critical. Although diagnosis of cutaneous malignant melanoma is usually based on histopathologic criteria, these criteria may at times be inadequate in differentiating melanoma from certain types of benign nevi. As for prognosis, tumor (Breslow) thickness, mitotic rate, and ulceration have been considered the most important prognostic indicators among histopathologic criteria. However, there are cases of thin primary melanomas that have ultimately developed metastases despite complete excision. Given this, an accurate assessment of melanoma progression is critical, and development of molecular biomarkers that identify high-risk melanoma in its early phase is urgently needed. Large-scale genomic profiling has identified considerable heterogeneity in melanoma and suggests subgrouping of tumors by patterns of gene expression and mutation will ultimately be essential to accurate staging. This subgrouping in turn may allow for more targeted therapy. In this review, we aim to provide an update on the most promising new biomarkers that may help in the identification and prognostication of melanoma.",,Ossama Abbas;Daniel D Miller;Jag Bhawan,melanoma
https://pubmed.ncbi.nlm.nih.gov/2740823/,Increased 22Na+-influx in lymphocytes from offspring of essential hypertensive patients,"Lymphocytes were used as a cellular model for the in vitro measurements of 22Na+-influx during sodium pump inhibition by ouabain. The measurements were made using lymphocytes from young men at increased risk of developing essential hypertension in order to assess any changes and to analyse whether any such changes were associated to borderline hypertension and/or heredity. Four groups were evaluated: 28 normotensive and 20 borderline hypertensive offspring of hypertensives, 12 borderline hypertensives and 28 normotensives with normotensive parents. 22Na+-influx was significantly increased in offspring of hypertensive parents especially in the normotensive offspring of hypertensive parents. The association between heredity and increased 22Na+-influx found by us in vitro may be caused by either an increased passive sodium-influx and/or an increased sodium-sodium exchange mechanism.",,J R Nielsen;K E Pedersen;N A Klitgaard;T Johansen,hypertension
https://pubmed.ncbi.nlm.nih.gov/34343152/,Coronavirus disease 2019 vaccines: landscape of global studies and potential risks,"With the outbreak of the coronavirus disease 2019 (COVID-19) pandemic, the importance of vaccines in epidemic prevention and public health has become even more obvious than ever. However, the emergence of multiple severe acute respiratory syndrome coronavirus 2 variants worldwide has raised concerns about the effectiveness of current COVID-19 vaccines. Here, we review the characteristics of COVID-19 vaccine candidates in five platforms and the latest clinical trial results of them. In addition, we further discuss future directions for the research and development of the next generation of COVID-19 vaccines. We also summarize the serious adverse events reported recently after the large-scale vaccination with the current COVID-19 vaccines, including the thromboembolism caused by the AstraZeneca and Johnson & Johnson vaccines.",,Hu-Da-Chuan Jiang;Yan-Yang Tao;Si-Yue Jia;Jing-Xin Li;Feng-Cai Zhu,covid-19
https://pubmed.ncbi.nlm.nih.gov/34193339/,Predictors of Nonseroconversion after SARS-CoV-2 Infection,Not all persons recovering from severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection develop SARS-CoV-2-specific antibodies. We show that nonseroconversion is associated with younger age and higher reverse transcription PCR cycle threshold values and identify SARS-CoV-2 viral loads in the nasopharynx as a major correlate of the systemic antibody response.,COVID-19; RT-PCR; SARS-CoV-2; coronavirus disease; cycle threshold; humoral response; nasopharyngeal viral loads; nonseroconversion; respiratory infections; serological nonresponders; severe acute respiratory syndrome coronavirus 2; viruses; zoonoses.,Weimin Liu;Ronnie M Russell;Frederic Bibollet-Ruche;Ashwin N Skelly;Scott Sherrill-Mix;Drew A Freeman;Regina Stoltz;Emily Lindemuth;Fang-Hua Lee;Sarah Sterrett;Katharine J Bar;Nathaniel Erdmann;Sigrid Gouma;Scott E Hensley;Thomas Ketas;Albert Cupo;Victor M Cruz Portillo;John P Moore;Paul D Bieniasz;Theodora Hatziioannou;Greer Massey;Mary-Beth Minyard;Michael S Saag;Randall S Davis;George M Shaw;William J Britt;Sixto M Leal Jr;Paul Goepfert;Beatrice H Hahn,covid-19
https://pubmed.ncbi.nlm.nih.gov/33118752/,Type 2 Myocardial Infarction Resulted from the Left Thoracic Stomach,The universal definition of myocardial infarction (MI) provides five subtypes of acute myocardial infarction (AMI). We present an interesting case of a type 2 myocardial infarction caused by the dilation of the left thoracic stomach.,"Dilatation; Inferior Wall Myocardial Infarction; Myocardial Infarction; Myocardial Infarction, Type 2; Stomach.",Yaming Shi;Yongzhong Zong,chest
https://pubmed.ncbi.nlm.nih.gov/30071825/,Fatal Fournier's gangrene caused by Clostridium ramosum in a patient with central diabetes insipidus and insulin-dependent diabetes mellitus: a case report,"Background: Clostridium ramosum is a generally non-pathogenic enteric anaerobe, and Fournier's gangrene is a rare necrotizing soft tissue infection with male predisposition affecting the perineum and the genital area. We report, to our knowledge, the first case of Fournier's gangrene caused by C. ramosum in a female patient with multiple underlying conditions.",Clostridium ramosum; Fournier’s gangrene; Necrotizing fasciitis; Opportunistic infection.,Noriyoshi Takano;Midori Sasaki Yatabe;Junichi Yatabe;Masaaki Kato;Daisuke Sueoka;Shigekazu Iguchi;Atsushi Yoshida;Yutaka Uzawa;Ken Kikuchi;Kimitaka Tani;Shinpei Ogawa;Michio Itabashi;Masakazu Yamamoto;Daisuke Watanabe;Takashi Ando;Satoshi Morimoto;Atsuhiro Ichihara,diabetes
https://pubmed.ncbi.nlm.nih.gov/15351248/,Imaging of pleural fluid in healthy individuals,Aim: The aim of the present study was to determine the ability of radiography and ultrasonography to detect normal pleural fluid in healthy individuals and to assess the frequency of this finding.,,I Kocijancic;K Kocijancic;T Cufer,chest
https://pubmed.ncbi.nlm.nih.gov/34356000/,Effect of multiple freeze-thaw cycles on the detection of anti-SARS-CoV-2 IgG antibodies,"Several studies have investigated the effect of repeated freeze-thaw (F/T) cycles on RNA detection for severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2). However, no data are available regarding the effect of repeated F/T cycles on SARS-CoV-2 antibody detection in serum. We investigated the effect of multiple F/T cycles on anti-SARS-CoV-2 IgG detection using an ELISA test targeting the nucleocapsid antibodies. Ten positive and 1 negative SARS-CoV-2 IgG sera from 11 participants, in replicates of 5, were subjected to a total of 16 F/T cycles and stored at 4 °C until tested by ELISA. Statistical analysis was performed to test for F/T cycle effect. None of the 10 positive sera became negative after 16 F/T cycles. There was no significant difference in the OD average reading between the first and last F/T cycles, except for one serum with a minimal decline in the OD. The random effect linear regression of log (OD) on the number of cycles showed no significant trend, with a slope consistent with zero (B=-0.0001; 95 % CI -0.0008; 0.0006; P-value=0.781). These results suggest that multiple F/T cycles had no effect on the ability of the ELISA assay to detect SARS-CoV-2 IgG antibodies.",COVID-19; IgG; SARS-CoV-2; antibodies; detection; freeze; thaw.,Farah M Shurrab;Duaa W Al-Sadeq;Fathima Amanullah;Salma N Younes;Hadeel Al-Jighefee;Nadin Younes;Soha R Dargham;Hadi M Yassine;Laith J Abu Raddad;Gheyath K Nasrallah,covid-19
https://pubmed.ncbi.nlm.nih.gov/2084933/,"[Syndrome of optic nerve atrophy, diabetes mellitus and diabetes insipidus]","The paper is concerned with a case of a familial variant of the hereditary De Lawter syndrome, optic nerve atrophy coupled with diabetes mellitus and insipidus. Double diabetes was detected in two brothers. Their uncle suffered from deaf-mutism. Diabetes mellitus was insulin-dependent, diabetes insipidus responded well to adiurekrin, pituitrin, chloropropamide; optic nerve atrophy was characterized by white discs with clearly defined borders. Apparently, the syndrome is based on several mutant genes the action of which manifests as isolated and in different combinations as well.",,M B Kolomoĭskaia,diabetes
https://pubmed.ncbi.nlm.nih.gov/23538895/,Histiocytosis X revealed by diabetes insipidus and skin lesions,Langerhans cell histiocytosis is part of a larger group of syndromes described as histiocytoses. The disease may involve single or multiple systems including skin and nervous system. Here we report an adult case where Langerhans cell histiocytosis presented with diabetes insipidus and cutaneous ulcers.,,Nadia El Fekih;Inés Kamoun;Meriem Jones;Soummeya Remmeh;Faten Zéglaoui;Claude Ben Slama;Bécima Fazaa,diabetes
https://pubmed.ncbi.nlm.nih.gov/7273296/,Age-specific incidence of hereditary melanomas in the Xiphophorus fish hybrids,"The age-distribution in the late-onset form of melanomas in the Xiphophorus fish hybrids was determined. The domesticated stock of the platyfish carrying the macromelanophore gene, Sp, was hybridized with the green swordtail or albino swordtail to produce F1 hybrids. The hybrid fish developed pigmentary abnormalities, melanosis, at early ages. These fish matured sexually at about 6 to 8 months of age, although many of them were sterile. The senescence pattern of the hybrid fish was estimated on the basis of survival curves. In the hybrids between the platyfish and the green swordtails, the 90%, 50%, and 10% survival points were 12, 16, and 19 months, respectively. The cumulative percentage of the fish developing melanomas increased sharply in proportion to the third power of the age from 5 to 19 months. The cumulative percentage at 19 months of age was 22.2%. A similar age-dependence of melanomas was also found in the hybrids between the platyfish and the albino swordtail, although melanomas in this population occurred at an earlier age with higher cumulative percentages. The cumulative percentage of this population was 53.6% at 20 months of age.",,K Ozato;Y Wakamatsu,melanoma
https://pubmed.ncbi.nlm.nih.gov/28709823/,Intracardiac foreign body resulting from a transmediastinal gunshot mimics an extracardiac foreign body: An image presentation,"A transmediastinal gunshot wound (TMGW) is one of the most severe traumatic injuries, with a high mortality rate. Prompt diagnosis and emergency surgical intervention with or without cardiopulmonary bypass are usually required to save lives. We report a particular case of TMGW in which the computed tomography imaging findings indicated an extracardiac foreign body. However, intraoperative findings revealed an intracardiac foreign body, and urgent cardiopulmonary bypass was performed to remove the foreign body. We suggest that cardiopulmonary bypass should be on standby during an exploratory sternotomy for TMGW, when the trajectory of the bullet hints at a cardiac-penetrating injury according to imaging studies and the location of the bullet remains unaffected by the patient's postural changes.",Surgery; Transmediastinal gunshot wound (TMGW).,Hsun-Yi Fu;Mao Ting;Yi-Chia Wang;Hsi-Yu Yu,chest
https://pubmed.ncbi.nlm.nih.gov/3071285/,[Central diabetes insipidus in the very young child. Treatment with oral desmopressin],"Neonatal diabetes insipidus (DI) is extremely rare. An efficacious substitutive treatment can be particularly difficult to ensure. We have treated two children with central DI, revealed during the neonatal period, successively with an intranasal preparation of desmopressin at one month of age and with an oral preparation at one and 3 years respectively. We conclude that oral treatment with desmopressin is possible, secure and effective in DI presenting in the first months of life. This new form of administration seems even better for younger children when the difficulties of intranasal administration can be responsible for severe complications. As with the intranasal form, the doses given orally are very variable and individual.",,A Fjellestad-Paulsen;H Crosnier;P Czernichow,diabetes
https://pubmed.ncbi.nlm.nih.gov/27720494/,Assessment of Changes in Hemodynamics and Intrathoracic Fluid Using Electrical Cardiometry During Autologous Blood Harvest,Objective: To evaluate the effect of autologous blood harvest (ABH)-induced volume shifts using electrical cardiometry (EC) in patients with pulmonary artery hypertension secondary to left heart disease.,autologous blood harvest; electrical cardiometry; goal directed therapy; heart valve replacement; thoracic fluid content.,Jitin Narula;Usha Kiran;Poonam Malhotra Kapoor;Minati Choudhury;Palleti Rajashekar;Ujjwal Kumar Chowdhary,chest
https://pubmed.ncbi.nlm.nih.gov/27951529/,Predictor Variables of Developing Anterior Pituitary Deficiencies in a Group of Paediatric Patients with Central Diabetes Insipidus and Langerhans Cell Histiocytosis,"Background: Langerhans cell histiocytosis (LCH) is a rare histiocytic disorder of unknown etiopathogenesis. Central diabetes insipidus (CDI) is the most frequent endocrine manifestation and is a known risk factor for the development of further anterior pituitary hormone deficiencies (APD). However, not all CDI patients develop APD, as observed during prolonged periods of follow-up.",,Elisa Vaiani;Carmen Malossetti;Lina Margarita Vega;Pedro Zubizarreta;Jorge Braier;Alicia Belgorosky,diabetes
https://pubmed.ncbi.nlm.nih.gov/9386057/,Fatal rhino-orbital-cerebral zygomycosis,"Rhinocerebral zygomycosis is usually an aggressive, fulminant and, at times, fatal disease most often affecting poorly controlled diabetics of all ages. We report the case of a 13-month-old white boy, a previously undiagnosed diabetic. He came to our hospital with recurrent epistaxis, decreasing consciousness, and a small visible infection at the inner canthus of the left eye. Initial evaluation revealed that the patient was in diabetic ketoacidosis. Despite aggressive medical and surgical treatment, his condition deteriorated rapidly, including the development of diabetes insipidus, and he died 4 days after admission. At autopsy, he was found to have fungal cerebritis (Rhizopus) with multiple areas of infarction and massive cerebral edema.",,D S Kameh;O R Gonzalez;G S Pearl;A F Walsh;T Gambon;T M Kropp,diabetes
https://pubmed.ncbi.nlm.nih.gov/12706067/,Static lung compliance and body pressures in Tupinambis merianae with and without post-hepatic septum,"The surgical removal of the post-hepatic septum (PHS) in the tegu lizard, Tupinambis merianae, significantly reduces resting lung volume (V(Lr)) and maximal lung volume (V(Lm)) when compared with tegus with intact PHS. Standardised for body mass (M(B)), static lung compliance was significantly less in tegus without PHS. Pleural and abdominal pressures followed, like ventilation, a biphasic pattern. In general, pressures increased during expiration and decreased during inspiration. However, during expiration pressure changes showed a marked intra- and interindividual variation. The removal of the PHS resulted in a lower cranio-caudal intracoelomic pressure differential, but had no effect on the general pattern of pressure changes accompanying ventilation. These results show that a perforated PHS that lacks striated muscle has significant influence on static breathing mechanics in Tupinambis and by analogy provides valuable insight into similar processes that led to the evolution of the mammalian diaphragm.",,Wilfried Klein;Augusto S Abe;Steven F Perry,chest
https://pubmed.ncbi.nlm.nih.gov/34124934/,Understanding Individual SARS-CoV-2 Proteins for Targeted Drug Development against COVID-19,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the cause of the COVID-19 pandemic, responsible for millions of deaths globally. Even with effective vaccines, SARS-CoV-2 will likely maintain a hold in the human population through gaps in efficacy, percent vaccinated, and arising new strains. Therefore, understanding how SARS-CoV-2 causes widespread tissue damage and the development of targeted pharmacological treatments will be critical in fighting this virus and preparing for future outbreaks. Herein, we summarize the progress made thus far by using in vitro or in vivo models to investigate individual SARS-CoV-2 proteins and their pathogenic mechanisms. We have grouped the SARS-CoV-2 proteins into three categories: host entry, self-acting, and host interacting. This review focuses on the self-acting and host-interacting SARS-CoV-2 proteins and summarizes current knowledge on how these proteins promote virus replication and disrupt host systems, as well as drugs that target the virus and virus interacting host proteins. Encouragingly, many of these drugs are currently in clinical trials for the treatment of COVID-19. Future coronavirus outbreaks will most likely be caused by new virus strains that evade vaccine protection through mutations in entry proteins. Therefore, study of individual self-acting and host-interacting SARS-CoV-2 proteins for targeted therapeutic interventions is not only essential for fighting COVID-19 but also valuable against future coronavirus outbreaks.",COVID-19; Nsp1; Nsp6; Orf3a; Orf6; Orf7a; SARS-CoV-2; drug development; individual virus proteins; virulence factors; virus-host interactions.,Joyce van de Leemput;Zhe Han,covid-19
https://pubmed.ncbi.nlm.nih.gov/12884741/,[Genetic diagnosis of diabetes mellitus: Wolfram syndrome--from positional cloning to DNA diagnosis],"Wolfram syndrome(WFS, DIDMOAD syndrome) is an autosomal recessive neurodegenerative disorder characterized by juvenile-onset, insulin-dependent diabetes mellitus and optic atrophy, often accompanied by other symptoms including diabetes insipidus, neurosensory deafness, urinary tract and neurological abnormalities. In patients, beta-cells are selectively lost from their pancreatic islets of Langerhans. By positional cloning, a novel gene named WFS1 was identified and many mutations were subsequently identified in patients with WFS. Most of the mutations were identified in the largest 8th exon, however, they also existed in other exons. No common mutations were found and founder effect was not observed except in Spanish families. The WFS1 gene encodes a putative transmembrane protein of 100.3 kDa localized in endoplasmic reticulum. More recently, WFS1 mutations were also identified in patients with dominantly inherited low-frequency sensorineural hearing loss. Clarification of the functions of the WFS1 protein, as well as the phenotype-genotype relationship, will help improve understanding of the pathophysiology of diseases caused by the WFS1 gene.",,Yukio Tanizawa,diabetes
https://pubmed.ncbi.nlm.nih.gov/2375648/,Late recurrence of malignant melanoma. Analysis of 168 patients,"Analysis of 7104 patients with melanoma seen at Duke University identified 168 who experienced their first recurrence 10 or more years after diagnosis, for an incidence of 2.4%. This included patients with all stages of disease. There was no sex, age, or primary site predominance. The mean disease-free interval for cutaneous melanomas was 14.3 years versus 22.3 years for ocular primary melanomas. The prognosis following relapse was related to the site of recurrence. Survival after local or regional node recurrence was often prolonged; survival after distant metastases was usually limited. Patients with ocular primaries had the highest incidence of distant metastases, and the shortest subsequent survival. An additional 483 patients were identified who survived 10 or more years without evidence of recurrence; of these 651 patients with long disease-free intervals, 25% (168 of 651) developed recurrent disease. This demonstrates that a 10-year disease-free interval cannot be considered a cure, and emphasizes the importance of continued annual follow-up.",,N J Crowley;H F Seigler,melanoma
https://pubmed.ncbi.nlm.nih.gov/14646625/,Treatment of locoregional metastases of malignant melanomas with radiotherapy and intralesional beta-interferon injection,"Intralesional injection of beta-interferon can lead to remission of metastatic melanomas. Simultaneous radiotherapy may augment the effect of these injections. The effect of intralesional beta-interferon injections combined with radiotherapy was examined in patients with metastatic malignant melanoma. A total of 20 patients with inoperable, incapacitating and disfiguring malignant melanoma metastases were treated with simultaneous external beam radiotherapy (electrons and/or photons) and intralesional injection of beta-interferon. The total radiation dosage ranged from 40-50 Gy, fractionated as 1.8 Gy five times per week. beta-Interferon (Fiblaferon) 3-5 million units per injection was administered three times weekly until symptoms disappeared or until termination of therapy. One patient was treated with beta-interferon alone; the area harbouring the tumour had been previously irradiated. Five patients treated in this way showed partial remission after combined therapy and 12 showed complete remission, with permanent regression of metastases. The latter group included five patients with lengthy survival times, including one patient who has been free of symptoms for 7 years following treatment. Injected metastases showed complete regression in the patient who was treated exclusively with beta-interferon post-irradiation. In conclusion, combined treatment with radiotherapy and intratumoral injection of beta-interferon controlled local tumour growth in inoperable metastatic malignant melanomas.",,Eberhard Paul;Irmgard Müller;Helmut Renner;Rolf-Hasso Bödeker;Alistair J Cochran,melanoma
https://pubmed.ncbi.nlm.nih.gov/20664450/,Severe hydramnios and preterm delivery in association with transient maternal diabetes insipidus,"Background: Diabetes insipidus is rare in pregnancy. It is characterized by hypoosmolar polyuria and may be central, nephrogenic, or transient in etiology; the latter is presumably related to excess placental vasopresinase production. In theory, fetal effects of this endocrine condition may include hydramnios secondary to fetal polyuria.",,Lori E Weinberg;Mara J Dinsmoor;Richard K Silver,diabetes
https://pubmed.ncbi.nlm.nih.gov/33622845/,Interpreting COVID-19 Test Results in Clinical Settings: It Depends!,"Tests for Coronavirus disease 2019 (COVID-19) are intended for a disparate and shifting range of purposes: (1) diagnosing patients who present with symptoms to inform individual treatment decisions; (2) organizational uses such as ""cohorting"" potentially infected patients and staff to protect others; and (3) contact tracing, surveillance, and other public health purposes. Often lost when testing is encouraged is that testing does not by itself confer health benefits. Rather, testing is useful to the extent it forms a critical link to subsequent medical or public health interventions. Such interventions might be individual level, like better diagnosis, treatment, isolation, or quarantine of contacts. They might aid surveillance to understand levels and trends of disease within a defined population that enables informed decisions to implement or relax social distancing measures. In this article, we describe the range of available COVID-19 tests; their accuracy and timing considerations; and the specific clinical, organizational, and public health considerations that warrant different testing strategies. Three representative clinical scenarios illustrate the importance of appropriate test use and interpretation. The reason a patient seeks testing is often a strong indicator of the pretest probability of infection, and thus how to interpret test results. In addition, the level of population spread of the virus and the timing of testing play critical roles in the positive or negative predictive value of the test. We conclude with practical recommendations regarding the need for testing in various contexts, appropriate tests and testing methods, and the interpretation of test results.",COVID-19; Clinical Decision-Making; Contact Tracing; Evidence-Based Medicine; Population Health; Probability; Public Health; Sensitivity and Specificity.,Rachael Piltch-Loeb;Kyeong Yun Jeong;Kenneth W Lin;John Kraemer;Michael A Stoto,covid-19
https://pubmed.ncbi.nlm.nih.gov/3983392/,Differentiation of volume averaging and mass on magnetic resonance images of the mediastinum,"Volume averaging of high intensity mediastinal fat and low intensity flowing blood in mediastinal vessels can mimic a mediastinal mass on magnetic resonance (MR) images of the chest. However, when different repetition times (TR) are used to perform two imaging sequences, volume averaging can be distinguished from true disease, since the ratio of intensities of mediastinal fat, which is volume averaged, to nonvolume-averaged fat will remain relatively constant on a pair of images obtained using different TR times. Mediastinal masses, on the other hand, will exhibit predictable alterations in intensity relative to fat with changing TR.",,W R Webb;E H Moore,chest
