link,title,abstract,tag,author,keyword
https://pubmed.ncbi.nlm.nih.gov/7976668/,Granulomatous vasculitis of Churg-Strauss type in a patient with diabetes insipidus,"The CHSS was first described as an allergic granulomatosis and angiitis. This syndrome is characterized by pulmonary and systemic vasculitis, extravascular granulomas and eosinophilia which occur in patients with bronchial asthma and allergy. The CHSS in limited form may be present in an isolated organ or tissue. Despite increased awareness by clinicians, recognition of the condition can be difficult. It should be mentioned that CHSS may be a life-threatening disorder, especially via cardiac failure. Hence, an early diagnosis and treatment of this syndrome is very important, including the application of corticoids that favorably affect the course of the disease.",,Z Vomácka;J Ehrmann;M Skvarilová;I Krc,diabetes
https://pubmed.ncbi.nlm.nih.gov/33026567/,Lung transplantation for Kartagener syndrome: technical aspects and morphological adaptation of the transplanted lungs,"While technical considerations in lung transplantation for Kartagener syndrome have been discussed, little information is available about the postoperative morphological changes of the grafted lungs. Herein, we discuss both the technical aspects and postoperative morphological adaptation of the grafted lungs in a case of Kartagener syndrome. A 46-year-old male patient with Kartagener syndrome underwent bilateral cadaveric lung transplantation. The right arterial anastomosis for transplantation of the size-matched grafts required technical elaboration. After the transplantation, we found a free space in the cardiac notch of the left lung and partial collapse of the lower lobe of the right lung due to dextrocardia. Follow-up computed tomography performed on day 42 after the transplantation demonstrated resolution of the atelectasis and morphological adaptation of the grafts into the recipient's chest cavity with dextrocardia. Considering such early morphological adaptation of size-matched grafts, lobar reduction could be avoided in lung transplantation for Kartagener syndrome.",Kartagener syndrome; Lung transplantation; Morphology; Surgery; Technique.,Haruchika Yamamoto;Seiichiro Sugimoto;Kentaroh Miyoshi;Shinji Otani;Masaomi Yamane;Shinichi Toyooka,chest
https://pubmed.ncbi.nlm.nih.gov/33794837/,Assessing critical gaps in COVID-19 testing capacity: the case of delayed results in Ecuador,"Background: Testing is crucial for COVID-19 response and management, however, WHO's preparedness index omits estimations of actual testing capabilities, which influence the ability to contain, mitigate and clinically manage infectious diseases. With one of the highest excess death rates globally, Ecuador had a comparatively low number of confirmed COVID-19 cases, which may have been influenced by limited availability of data for decision-making due to low laboratory capacity.",Covid-19; Health policy; Inequality; Testing.,Irene Torres;Rachel Sippy;Fernando Sacoto,covid-19
https://pubmed.ncbi.nlm.nih.gov/8207738/,Relationship between increased blood pressure and hypoalgesia: additional evidence for the existence of an abnormality of pain perception in arterial hypertension in humans,"An association between hypertension and decreased pain perception (hypoalgesia) has been shown in experimental hypertension and confirmed in humans by electrical tooth pulp stimulation. The aim of this study was to confirm, using two other techniques, whether hypertension is associated with hypoalgesia in humans. In 77 untreated essential hypertensive outpatients, 37 normotensive outpatients and 27 normotensive volunteers subjective cutaneous sensitivity was assessed by an electrical stimulator. Thirty-three measurements were repeated after one month. In addition, in eight normotensive volunteers and eight hypertensives the thresholds of the polysynaptic components R2 and R3 of the blink reflex to electrical stimulation of the supraorbitalis nerve were evaluated. Tooth pulp stimulation was done in 85 of the subjects who measured cutaneous sensitivity and in all of the blink reflex study. Cutaneous perceptive, pain and tolerance thresholds were significantly higher in the hypertensives compared with both normotensive groups, with no significant difference between these two. The results were identical when age and sex-matched subgroups were compared and a high reproducibility was found for all three parameters. Similar findings were obtained for the tooth pulp thresholds and highly statistically significant correlations were found between cutaneous and tooth pulp sensitivity and between these indices and blood pressure. The thresholds of R2 and R3 were also significantly higher in the hypertensives and a significant correlation was found between R3 threshold and diastolic pressure. These results confirm that hypertension is associated to hypoalgesia in humans.",,C Rosa;G Vignocchi;E Panattoni;B Rossi;S Ghione,hypertension
https://pubmed.ncbi.nlm.nih.gov/10779095/,Headache in patients with mild to moderate hypertension is generally not associated with simultaneous blood pressure elevation,"Objective: Although headache is regarded a symptom of hypertension, its relation to blood pressure, especially in mild and moderate hypertension, is not clear. Thus, the aim of the study was to investigate whether headache in patients with mild to moderate hypertension may be attributed to simultaneous elevations in blood pressure.",,P Kruszewski;L Bieniaszewski;J Neubauer;B Krupa-Wojciechowska,hypertension
https://pubmed.ncbi.nlm.nih.gov/2533968/,Myxoid malignant melanoma. Report of three cases and review of the literature,"Three cases of malignant myxoid melanomas are described. That feature may simulate other malignant tumors with myxoid changes, especially in amelanotic metastases. The problems of differential diagnosis are briefly discussed.",,C D Olinici;R Vasiu,melanoma
https://pubmed.ncbi.nlm.nih.gov/21874626/,The growing spine: how spinal deformities influence normal spine and thoracic cage growth,Purpose: This article aims to provide an overview of how spinal deformities can alter normal spine and thoracic cage growth.,,Alain Dimeglio;Federico Canavese,chest
https://pubmed.ncbi.nlm.nih.gov/22481709/,[Surgical accesses to the major mediastinal vessels in thoracic trauma],"Trauma is the most common cause of death in the economically active population and thoracic trauma is directly or indirectly responsible for one quarter of these deaths. Lesions to the large thoracic vessels are associated with immediate or early death in the hospital setting. Patients admitted alive can be classified as stable or unstable. The access route to be elected for management of these veins will depend on this status, as well as on the anatomical particularities of the patient, which may require combined incisions for adequate access. This article provides a review and discussion of lesions to these structures as well as access routes to them.",,Roberto Gonçalves;Roberto Saad Júnior,chest
https://pubmed.ncbi.nlm.nih.gov/1418848/,Natriuretic hormones in young hypertensives and in young normotensives with or without a family history of hypertension,"The behavior of plasma atrial natriuretic factor (ANF) and digoxin-like substance (DLS), and the daily urinary excretion of kallikrein (uKK) were evaluated in young hypertensives and in young normotensives with or without a family history of essential hypertension. Each group was also evaluated, separating those with low plasma renin activity from the total sample. The sample group was made up of 75 young males; 31 hypertensives (mean age 22.7 +/- 2.5 years), 28 normotensives with hypertensive heredity (normotensives F+) (mean age 22.2 +/- 1.9 years) and 16 normotensives (mean age 22.0 +/- 2.1 years). An inverse correlation between ANF and PRA was shown in all groups. In hypertensives, ANF was inversely correlated with uKK (r = -0.664, P less than .0001). Plasma ANF (P less than .012) and DLS (P less than .0001) were higher in hypertensives than in normotensives, while uKK excretion was lower (P less than .0001). Plasma levels of DLS were higher in F+ normotensives than in normotensives (P less than .003). Low renin hypertensives showed the lowest uKK excretion (P less than .0001 v normal-high renin hypertensives). Furthermore, low renin hypertensives showed the highest plasma levels of ANF (P less than .0001 v normal high renin hypertensives) and DLS (P less than .012 v normal-high renin hypertensives). Plasma ANF (P less than .0001) was higher, while uKK was lower (P less than .045) in low renin F+ normotensives than in normal-high renin ones. In conclusion, our data indicate that plasma ANF and DLS are elevated since the early phase of hypertension.(ABSTRACT TRUNCATED AT 250 WORDS)",,A Musca;I Cammarella;C Ferri;C Bellini;R Ruggeri;A Santucci;F Balsano,hypertension
https://pubmed.ncbi.nlm.nih.gov/24158232/,Is a small-bore catheter efficient for most pleural pathologies?,"Purpose: Chest tubes are used for drainage of the pleural cavity. Traditionally, large-bore catheters are inserted for all indications, but there has been a recent tendency to use small-bore catheters. We share the results of our experience of using small-bore catheters for almost all indications routinely in our clinic.",,Serife Tuba Liman;Aykut Elicora;Aslı Gul Akgul;Salih Topcu;Serkan Ozbay;Seymur Salih Mehmetoğlu;Fatih Sezer;Can Koska;Ahmet Ilgazli,chest
https://pubmed.ncbi.nlm.nih.gov/560679/,Hypertension in rats with hereditary diabetes insipidus. The role of age,"The effect of age, sex and salt intake on the hypertension produced in homozygous (DI) and heterozygous (non-DI) Brattleboro rats and Long Evans rats was studied. The left kidney was removed at the age of 25, 35, 50 and 80 days (UNX 25, UNX 35, UNX 50, UNX 80), and 0.6% NaCl solution or water was offered as drinking fluid. In UNX DI rats drinking saline the mean value of blood pressure (BP) exceeded 150 torr. The highest values of BP were observed in DI UNX 25 females while no hypertension occurred in rats UNX 80. There was no correlation between individual values of BP and saline consumption in DI females with hypertension. However, individual BP values correlated with the urinary Na+/K+ ratio measured in the course of 24 h of water deprivation, due to age-dependent sodium excretion the values of which were highest in the UNX 25 group. Hydronephrosis was present in all DI rats with manifest hypertension. In hypertensive animals, BP values, Na+/K+ ratio and the frequency of hydronephrosis exhibited the same age dependence. The role of age and adaptability to the increased saline intake in the susceptibility of DI rats to experimental hypertension is discussed.",,H Dlouhá;J Krecek;J Zicha,diabetes
https://pubmed.ncbi.nlm.nih.gov/1003172/,[Hereditary optic atrophies],"Congenital or infantile autosomal recessive optic atrophy is rare. The autosomal recessive syndrome of optic atrophy associated with diabetes is less rare. Dominant juvenile optic atrophy occurs frequently. Behr's heredo-familial optic atrophy, with its neurological mainfestations and its recessive autosomal inheritance, is rare. Sex-linked optic atrophy is exceptional. Leber's optic neuritis occurs frequently. Its heredity is apparently sex-linked, but no classical mode of transmission can be applied. Cytoplasmic heredity is the most probable.",,J Francois,diabetes
https://pubmed.ncbi.nlm.nih.gov/20616755/,Assessment of target-organ damage in adolescent white-coat and sustained hypertensives,"Aims and scope: The aim of the present study was to assess whether a difference exists between intima-media thickness and the left ventricular mass index in healthy nonhypertensive, white-coat hypertensive and sustained hypertensive adolescents.",,Dénes Páll;Mária Juhász;Szabolcs Lengyel;Csilla Molnár;György Paragh;Béla Fülesdi;Eva Katona,hypertension
https://pubmed.ncbi.nlm.nih.gov/9614398/,Dioxin exposure and non-malignant health effects: a mortality study,"Objective: To investigate, in a population heavily exposed to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), the possible unusual occurrence of diseases other than cancer.",,A C Pesatori;C Zocchetti;S Guercilena;D Consonni;D Turrini;P A Bertazzi,diabetes
https://pubmed.ncbi.nlm.nih.gov/11590340/,[Metastatic melanoma of unknown primary site],"Introduction: Melanomas of unknown primary site are rare. To establish their diagnosis the metastatic nature of the lesion must be confirmed clinically and histologically, the melanoid nature by histology and immunohistochemistry. Any primary melanoma must be eliminated by careful examination of the skin and mucosa, and the absence of past surgical excision of skin lesions must be confirmed. We studied the epidemiological, clinic and prognostic characteristics of 19 melanomas of unknown primary site in a series of 646 melanomas.",,F Laveau;M C Picot;O Dereure;J J Guilhou;B Guillot,melanoma
https://pubmed.ncbi.nlm.nih.gov/1119865/,Diabetes insipidus secondary to penetrating thoracic trauma,"Three cases of diabetes insipidus following non-cranial trauma are presented. They are believed to be the first of their kind reported. The etiology, pathogenesis and differential diagnosis of diabetes insipidus are discussed. The literature if briefly reviewed and similarities between patients with DI due to long bone trauma with fat embolism, post open heart surgery hypotension, Sheehan's syndrome following postpartum hemorrhage, DI and our own patients are discussed. It is concluded that the diabetes insipidus is caused by selective disruption of posterior pituitary circulation due to fat globules, thrombi and hypovolemia resulting in hypoxia and tissue necrosis.",,G Machiedo;P J Bolanowski;J Bauer;W E Neville,diabetes
https://pubmed.ncbi.nlm.nih.gov/30676433/,Trametinib Toxicities in Patients With Low-grade Gliomas and Diabetes Insipidus: Related Findings?,"Low-grade gliomas (LGG) represent the most common form of primary central nervous system tumor arising in childhood. There is growing evidence to support the role of the mitogen-activated protein kinase pathway in driving tumor growth and MEK inhibitors are being investigated in clinical trials for refractory and unresectable LGGs. As MEK inhibitors progress through clinical trials, drug toxicities have been identified. We report on 2 pediatric patients with LGG and known diabetes insipidus who developed severe hyponatraemia associated with significant decreases in desmopressin doses after starting trametinib. We review potential mechanisms for this sodium imbalance by examining the interaction between MEK inhibition and aquaporin channel physiology. We recommend close monitoring of serum sodium levels and clinical status in patients with diabetes insipidus who have optic-hypothalamic gliomas and are started on treatment with MEK inhibitors.",,Grace Egan;Jill Hamilton;Tara McKeown;Eric Bouffet;Uri Tabori;Peter Dirks;Ute Bartels,diabetes
https://pubmed.ncbi.nlm.nih.gov/2695276/,Metabolic considerations in the treatment of the black hypertensive,"Hypertension and its cardiovascular consequences are both common and potentially devastating among black Americans. Recent evidence suggests that not all antihypertensive agents have similar efficacy in hypertensive patients, nor do all convey the same benefit in terms of reducing the risk of cardiovascular disease. This review considers the efficacy of various antihypertensive agents in blacks, with particular reference to the impact of these agents on cardiovascular disease risk factors and on associated diseases often encountered in black hypertensives. Emphasis is placed on the use of therapeutic approaches other than diuretics alone or in combination with other antihypertensive agents from the vantage point of efficacy and enhancement of cardiovascular and metabolic benefits.",,M H Weinberger,hypertension
https://pubmed.ncbi.nlm.nih.gov/20633058/,"Changes in cardiac pumping efficiency and intra-thoracic organ volume during negative pressure wound therapy of sternotomy wounds, assessment using magnetic resonance imaging","Knowledge on the effects of negative pressure wound therapy (NPWT) on the intra-thoracic organs is limited. The present study was performed to investigate the effects of NPWT on the volume of the intra-thoracic organs, using magnetic resonance imaging (MRI), in a porcine sternotomy wound model. Six pigs underwent median sternotomy followed by NPWT at -75, -125 and -175 mmHg. Six pigs were not sternotomised. MR images covering the thorax and heart were acquired. The volumes of the thoracic cavity, lungs, wound fluid and heart were then determined. The volumes of the thoracic cavity and intra-thoracic organs increased after sternotomy and decreased upon NPWT application. The total heart volume variation, which is inversely related to cardiac pumping efficiency, was higher after sternotomy and decreased during NPWT. NPWT did not result in the evacuation of wound fluid from the bottom of the wound. NPWT largely closes and restores the thoracic cavity. Cardiac pumping efficiency returns to pre-sternotomy levels during NPWT. This may contribute to the clinical benefits of NPWT over open-chest care, including the stabilizing effects and the reduced need for mechanical ventilation.",,Christian Torbrand;Martin Ugander;Henrik Engblom;Göran K Olivecrona;Olof Gålne;Håkan Arheden;Richard Ingemansson;Malin Malmsjö,chest
https://pubmed.ncbi.nlm.nih.gov/3293837/,The natural history of a family of transplantable melanomas in hamsters,"We have characterized a family of transplantable melanomas in Syrian (golden) hamsters, which originated in 1959 as a spontaneous melanoma of hamster skin, and which has been maintained since then by serial passage. Emphasis has been placed on using the same method of transplantation, keeping strict records on all passages, and applying the same investigative techniques, in order to trace tumor behavior over long periods of time. This tumor family consists of five variants linked by common origin, but which differ with respect to differentiation level, malignancy, intermediary metabolism, chromosome number, and cell surface properties. Once established, these melanomas possessed a considerable degree of phenotypic stability over decades of passaging. One tumor line in this family is emphasized. The Ab amelanotic melanoma lost its differentiated functions (the ability to synthetize melanin) a quarter of a century ago, and since then has remained dedifferentiated in serial passage in hamsters. After transfer to primary cell culture, the Ab melanoma cells differentiate readily and lose much of their proliferative potential. This process is reversible by reimplantation of the cells into a hamster. Inasmuch as this hamster melanoma system meets many of the conditions required for an experimental tumor model, five melanoma variants are characterized concisely and compared to other melanomas in humans and animals. Mechanisms by which new melanoma variants arise are discussed and compared to some phenomena in the evolution of the species.",,A Bomirski;A Słominski;J Bigda,melanoma
https://pubmed.ncbi.nlm.nih.gov/12719018/,"Prevalence of and carcass condemnation from maedi-visna, paratuberculosis and caseous lymphadenitis in culled sheep from Quebec, Canada","We determined the prevalence of lung and mammary gland lesions associated with maedi-visna (MV) infection, the prevalence of paratuberculosis (PTB), and the prevalence and lesions distribution of caseous lymphadenitis (CL) in culled sheep. Total of 451 ewes and 34 rams were selected randomly from two slaughterhouses in Quebec, Canada. MV serostatus was determined by recombinant ELISA test. PTB diagnosis was based on characteristic histological lesions in the terminal ileum, ileocecal lymph node and/or ileocecal valve and CL by gross detection of abscesses and isolation of Corynebacterium pseudotuberculosis. Seroprevalence of MV was 44% (95% CI: 40, 48). Seropositivity increased with age and was higher in ewes than in rams. The percentages of lung and mammary gland lesions in seropositive sheep were 14 and 40%, respectively, but mammary gland lesions lack specificity. The prevalence of PTB was 3% (95% CI: 2, 5). PTB increased with age and was lower among sheep with abscesses. The prevalence of CL was >/=21% (95% CI: 17, 24). The most-prevalent site of caseous lymphadenitis lesions was the thoracic cavity. The risk of carcass condemnation was significantly associated with region, body score and abscesses. Only the presence of abscesses was associated with an increase in trimming of carcasses.",,Julie Arsenault;Christiane Girard;Pascal Dubreuil;Danielle Daignault;Jean René Galarneau;Julie Boisclair;Carole Simard;Denise Bélanger,chest
https://pubmed.ncbi.nlm.nih.gov/33190302/,"Coronavirus disease 2019 (COVID-19): An overview of the immunopathology, serological diagnosis and management","SARS-CoV-2 is a novel human coronavirus responsible for the Coronavirus disease 2019 (COVID-19) pandemic. Pneumonia and acute respiratory distress syndrome are the major complications of COVID-19. SARS-CoV-2 infection can activate innate and adaptive immune responses and result in massive inflammatory responses later in the disease. These uncontrolled inflammatory responses may lead to local and systemic tissue damage. In patients with severe COVID-19, eosinopenia and lymphopenia with a severe reduction in the frequency of CD4+ and CD8+ T cells, B cells and natural killer (NK) cells are a common feature. COVID-19 severity hinges on the development of cytokine storm characterized by elevated serum levels of pro-inflammatory cytokines. Moreover, IgG-, IgM- and IgA-specific antibodies against SARS-CoV-2 can be detected in most patients, along with the viral RNA, forming the basis for assays that aid in patient diagnosis. Elucidating the immunopathological outcomes due to COVID-19 could provide potential targets for immunotherapy and are important for choosing the best clinical management by consultants. Currently, along with standard supportive care, therapeutic approaches to COVID-19 treatment involve the use of antiviral agents that interfere with the SARS-CoV-2 lifecycle to prevent further viral replication and utilizing immunomodulators to dampen the immune system in order to prevent cytokine storm and tissue damage. While current therapeutic options vary in efficacy, there are several molecules that were either shown to be effective against other viruses such as HIV or show promise in vitro that could be added to the growing arsenal of agents used to control COVID-19 severity and spread.",COVID-19; acute respiratory distress syndrome; coronavirus disease 2019; cytokine storm; hyperinflammation; immunopathology.,Abubakar Umar Anka;Mohammed Ibrahim Tahir;Sharafudeen Dahiru Abubakar;Mohamed Alsabbagh;Zeineb Zian;Haleh Hamedifar;Araz Sabzevari;Gholamreza Azizi,covid-19
https://pubmed.ncbi.nlm.nih.gov/12116178/,Wolfram syndrome: identification of a phenotypic and genotypic variant from Jordan,"Wolfram syndrome is an autosomal recessive disorder with probable locus heterogeneity. Only insulin-dependent diabetes mellitus and progressive optic-nerve atrophy are necessary to make the diagnosis, but associated findings include diabetes insipidus, sensorineural hearing loss, ataxia, peripheral neuropathy, urinary-tract atony, and psychiatric illnesses. We performed clinical and molecular studies on four consanguineous families with 16 affected individuals. We point out a new phenotypic variant with absent diabetes insipidus, presence of peptic ulcer disease and bleeding tendency secondary to a platelet aggregation defect. The same phenotypic variant turned out to be a genotypic variant with linkage to a second Wolfram syndrome locus (WFS2) on chromosome 4q22-24.",,Kamel Ajlouni;Nadim Jarrah;Mohammed El-Khateeb;Mohamed El-Zaheri;Hatem El Shanti;Andrew Lidral,diabetes
https://pubmed.ncbi.nlm.nih.gov/7149193/,Verrucous-keratotic variations of malignant melanoma: a clinicopathological study,"Verrucous-keratotic forms of malignant melanoma occur more commonly in women and favor the extremities, but may occur on any anatomic site. Seventy-one percent of such melanomas are situated on the upper and lower extremities. Although two-thirds of these neoplasms can be assigned a histologic pattern according to the classification of Clark, one-third of these melanomas with marked verrucous hyperplasia and hyperkeratosis of the epidermis do not fit into his classification. The neoplastic cells proliferate mostly at the dermo-epidermal interface rather than in the upper reaches of the epidermis. Nodules are practically never formed. Most of the neoplasms are elevated, but like plateaus. They usually show only sparse, mononuclear inflammatory-cell infiltration. Clinically, verrucous-keratotic melanomas resemble one another in that they are small, slightly elevated, devoid of nodules, and without areas of regression. The prognosis of verrucous-keratotic melanomas does not differ from that of nonverrucous melanomas matched for sex, anatomic site, and thickness of the neoplasm.",,C Kuehnl-Petzoldt;H Berger;H Wiebelt,melanoma
https://pubmed.ncbi.nlm.nih.gov/20662355/,Rathke cleft cyst in seven-year-old girl presenting with central diabetes insipidus and review of literature,"Rathke cleft cysts (RCC) are benign cysts derived from remnants of Rathke cleft, and are rarely symptomatic in children. Symptoms due to RCC are associated with mass effect and pituitary hormone deficiencies. Slow growth rate of the cyst makes its incidence increase with aging. Here we report on a seven-year-old girl who presented with central diabetes insipidus (CDI). Her sella MRI revealed a lesion in the sellar region which grew rapidly in follow-up. She underwent microneurosurgical operation and the lesion was totally excised. Pathologic examination revealed RCC with degenerative changes. In her follow-up, growth hormone deficiency developed in addition to arginine vasopressin deficiency. Rapid growth of the cyst is not the usual course of RCC's. Mechanisms regarding the cyst growth are unclear as they are in this case. This is the youngest child to date presenting with central diabetes insipidus due to RCC. Rapid growth of RCC can cause CDI in young children.",,Olcay Evliyaoglu;Cetin Evliyaoglu;Sebnem Ayva,diabetes
https://pubmed.ncbi.nlm.nih.gov/19178485/,The most common challenges in melanoma diagnosis and how to avoid them,"Due to its particularly lethal nature and tendency to affect relatively young individuals, the timely diagnosis of melanoma remains of paramount importance for clinicians and their patients. Unfortunately, melanomas can mimic benign lesions that are overwhelmingly more common in the population than are melanomas, and misdiagnosis or delay in diagnosis of melanoma can occur. Misdiagnosis of melanoma serves as one of the most common causes for malpractice litigation brought against medical practitioners. In this review we describe seven clinical scenarios that represent challenges in melanoma diagnosis and discuss potential strategies for avoiding the errors that commonly give rise to those scenarios.",,Ashfaq A Marghoob;Lily Changchien;Jennifer DeFazio;Whitney C Dessio;Josep Malvehy;Iris Zalaudek;Allan C Halpern;Alon Scope,melanoma
https://pubmed.ncbi.nlm.nih.gov/8617901/,Age-dependent influence on heart rate variability in salt-sensitive hypertensive subjects,Objective: The known association between systemic arterial hypertension in its initial stages and increased sympathetic nervous system drive prompted us to evaluate the influence of age on autonomic nervous system function in subjects with salt-sensitive arterial hypertension.,,G Piccirillo;F L Fimognari;M R Munizzi;C Bucca;M Cacciafesta;V Marigliano,hypertension
https://pubmed.ncbi.nlm.nih.gov/8110009/,Diabetes insipidus with impaired osmotic regulation in septo-optic dysplasia and agenesis of the corpus callosum,"The clinical and endocrinological findings in 24 children with septo-optic dysplasia and/or agenesis of the corpus callosum are described with particular reference to posterior pituitary function. Nine had diabetes insipidus. The prevalence of diabetes insipidus was similar in children with complete and incomplete forms of septo-optic dysplasia. Maintenance of normal osmotic balance was very difficult in six of these children, even after the introduction of treatment with vasopressin, either as desmopressin, or lysine vasopressin spray in one of the early cases.",,N Masera;D B Grant;R Stanhope;M A Preece,diabetes
https://pubmed.ncbi.nlm.nih.gov/20875904/,Primary diagnosis of Wolfram syndrome in an adult patient--case report and description of a novel pathogenic mutation,"Wolfram syndrome is a rare, autosomal recessive, neurodegenerative disorder presenting with the main clinical symptoms of childhood-onset diabetes mellitus, optic atrophy, diabetes insipidus and deafness (DIDMOAD). Later stages of the disease are dominated by neurological complications and death occurs early in life with a median life expectancy of 30 years. Here we present a 44 year old patient who presented to our hospital with central respiratory failure, cognitive impairment, ataxia and parkinsonism and was first diagnosed with Wolfram syndrome. DNA sequence analysis revealed a novel pathogenic mutation within the WFS1 gene. Advanced clinical and imaging studies performed in this patient highlight the neurodegenerative process in Wolfram syndrome and expand our knowledge on the mutational spectrum of the disease.",,Anne Waschbisch;Bastian Volbers;Tobias Struffert;Juliane Hoyer;Stefan Schwab;Juergen Bardutzky,diabetes
https://pubmed.ncbi.nlm.nih.gov/15180177/,Selective approach in the treatment of esophageal perforations,"Background: Treatment of esophageal perforation remains controversial and recommendations vary from initially non-operative to aggressive surgical management. Several factors are responsible for this life-threatening event, which has led to more individualized treatment ensuring adequate pleuromediastinal drainage with sufficient irrigation. We analyzed our data, evaluating morbidity and mortality in this selective approach.",,A I Amir;H van Dullemen;J Th M Plukker,chest
https://pubmed.ncbi.nlm.nih.gov/7912651/,"[Arterial hypertension, stress, and beta-blockers]","There is strong circumstantial evidence supporting the hypothesis that essential arterial hypertension is associated at least initially, with an augmented sympathetic activity. The link between the sympathetic nervous system and the hypertensive state is further supported by the clinical evidence furnished by the efficacy of drugs interfering with sympathetic control. In this lecture we address the role of behavioral and mental factors, globally indicated with the word ""stress"", that may contribute to the initiation and maintenance of the hypertensive condition. At the core of this approach, there is the view that, operationally, mental stress could be conveniently substituted by some quantification of the sympathetic activity (in its continuous balance with vagal modulation). In our laboratory we employ the normalized power of the low frequency (LF, 0.1 Hz) component of the autospectra of RR interval variability as an index of sympathetic drive. In hypertensives at rest there is a prevalence of LF (as compared to the HF, high frequency, component, which is a marker of vagal activity). Additionally the responsiveness to both physical and mental stimuli is diminished. After chronic beta-adrenergic blockade, the spectral profile, and its responsiveness, returns toward normal. Furthermore the gain of baroreflex mechanisms (obtained with cross spectral analysis of RR interval and systolic arterial pressure variability) is also increased by atenolol treatment. We conclude that this approach may permit a better quantification of the role played by behavioral and mental factors in essential hypertension, and help to define individualized treatments.",,M Pagani,hypertension
https://pubmed.ncbi.nlm.nih.gov/18294512/,Pilot study of transesophageal endoscopic epicardial coagulation by submucosal endoscopy with the mucosal flap safety valve technique (with videos),Background: We previously demonstrated that the thoracic cavity could be safely accessed by submucosal endoscopy with the mucosal flap safety valve (SEMF) technique.,,Kazuki Sumiyama;Christopher J Gostout;Elizabeth Rajan;Timothy A Bakken;Mary A Knipschield;Sydney Chung;Peter B Cotton;Robert H Hawes;Anthony N Kalloo;Sergey V Kantsevoy;Pankaj J Pasricha,chest
https://pubmed.ncbi.nlm.nih.gov/6581123/,Essential hypertension: improved differentiation by the temperature dependence of Li efflux in erythrocytes,"Kinetic and thermodynamic properties of red cell lithium (Li) efflux were examined in patients with essential hypertension; the maximal rate of Li efflux as affected by temperature was measured at the range of 12 degrees to 42 degrees C. Fifty-two patients with essential hypertension and 22 normotensives were studied. The mean Li efflux, both into sodium (Na) medium and Li-Na countertransport, was higher in hypertensive than in normotensive persons, but the distinction between the two groups was limited by extended scatter and overlap. The distinction could be markedly improved by determining the effect of temperature on Li efflux. While all the normotensives exhibited Arrhenius plots of Li efflux with a change in slope (""break"") around 30 degrees C, the corresponding ""break"" for most (75%) of the hypertensives was about 20 degrees C. Consideration of both the rate and the temperature dependence of Li efflux further improved the differentiation of hypertensive patients. Analysis of normotensive offspring of hypertensives and of patients with secondary hypertension indicates that the temperature dependence of Li efflux may serve as a genetic marker for essential hypertension.",,R Levy;E Paran;A Keynan;A Livne,hypertension
https://pubmed.ncbi.nlm.nih.gov/10903464/,Infant hypernatremia: a case report,"A 7-month-old infant presented to the emergency department with diarrhea, vomiting, and decreased activity. The infant was febrile, tachycardic, tachypneic, lethargic, and had a prolonged capillary refill. Initial serum sodium was 197 mmol/L. Ultimately, the infant was diagnosed with central diabetes insipidus complicated by severe dehydration secondary to rotavirus infection. A brief review of infant hypernatremia and its evaluation and treatment in the emergency department follows.",,T G Price;J C Kallenborn,diabetes
https://pubmed.ncbi.nlm.nih.gov/26094869/,Quantitative Imaging In Vivo of Functioning Lymphatic Vessels Around Human Melanoma and Benign Nevi,"Objectives: The density of functioning human lymphatics in vivo and of immunohistochemically defined lymphatics was quantified around melanomas, benign nevi, and matched normal skin, to assess the current lymphangiogenesis paradigm. We investigated whether histological and functioning density increased around melanomas compared with benign nevi or matched skin; whether functioning and histological density increased similarly; and whether larger increases occurred around metastatic melanomas.",lymphangiogenesis; lymphangiography; lymphatic density; melanoma; metastasis.,Victoria Akhras;Rathi Ramakrishnan;Anthony W B Stanton;John R Levick;Martin G Cook;Heung Chong;Peter S Mortimer,melanoma
https://pubmed.ncbi.nlm.nih.gov/33605978/,SARS-CoV-2 Positivity on or After 9 Days Among Quarantined Student Contacts of Confirmed Cases,"This study describes coronavirus test positivity rates among elementary, middle, and high school student contacts of confirmed COVID-19 cases in a Florida county where schools required a negative test on day 9 before return to school on day 10.",,Eric J Nelson;Sarah L McKune;Kathleen A Ryan;John A Lednicky;Susanne R Crowe;Paul D Myers;J Glenn Morris Jr,covid-19
